"Year";"idSchool";"idClass";"idChild";"Gender";"age";"ansia";"geom"
2015;"School129";"Class1256";"Child25112";"F";9.5;0.444;0.764
2015;"School129";"Class1256";"Child25113";"F";9.54;2.328;0.666
2015;"School129";"Class1256";"Child25114";"M";10.1;0.002;1.788
2015;"School129";"Class1256";"Child25115";"M";9.53;-0.136;0.424
2015;"School129";"Class1256";"Child25116";"F";10.19;-0.246;-0.122
2015;"School129";"Class1256";"Child25117";"F";9.81;0.906;0.394
2015;"School129";"Class1256";"Child25118";"M";9.55;0.819;1.09
2015;"School129";"Class1256";"Child25119";"F";9.58;0.248;1.022
2015;"School129";"Class1256";"Child25120";"M";9.88;1.027;1.262
2015;"School129";"Class1256";"Child25121";"M";10.24;0.103;0.498
2015;"School129";"Class1256";"Child25122";"M";9.76;-0.148;1.942
2015;"School129";"Class1256";"Child25123";"M";10.09;-1.919;1.041
2015;"School129";"Class1256";"Child25124";"M";9.84;-1.998;0.683
2015;"School129";"Class1256";"Child25125";"F";9.64;0.049;0.725
2015;"School129";"Class1256";"Child25126";"M";10.06;0.067;0.678
2015;"School129";"Class1256";"Child25127";"F";10.3;0.93;0.74
2015;"School129";"Class1256";"Child25128";"M";9.65;-0.456;1.293
2015;"School129";"Class1256";"Child25129";"F";10.23;1.626;-0.106
2015;"School129";"Class1257";"Child25130";"F";9.66;1.002;0.198
2015;"School129";"Class1257";"Child25131";"F";9.69;-0.536;0.348
2015;"School129";"Class1257";"Child25132";"F";10.4;1.402;0.217
2015;"School129";"Class1257";"Child25133";"F";9.64;-1.19;0.325
2015;"School129";"Class1257";"Child25134";"M";10.05;-0.078;1.277
2015;"School129";"Class1257";"Child25135";"M";10.01;0.783;1.949
2015;"School129";"Class1257";"Child25136";"F";9.54;-0.287;1.747
2015;"School129";"Class1257";"Child25137";"F";9.97;0.079;0.323
2015;"School129";"Class1257";"Child25138";"F";9.72;-0.349;0.56
2015;"School129";"Class1257";"Child25139";"F";10.36;-0.188;0.47
2015;"School129";"Class1257";"Child25140";"M";9.55;-0.86;1.246
2015;"School129";"Class1257";"Child25141";"M";10.1;0.512;0.733
2015;"School129";"Class1257";"Child25142";"M";10.39;1.415;0.661
2015;"School129";"Class1257";"Child25143";"F";9.6;-0.006;1.049
2015;"School129";"Class1257";"Child25144";"F";9.88;0.058;0.056
2015;"School129";"Class1257";"Child25145";"M";10.33;-0.696;1.152
2015;"School129";"Class1257";"Child25146";"M";9.67;-2.175;0.995
2015;"School129";"Class1257";"Child25147";"M";10.21;-0.94;1.811
2015;"School129";"Class1257";"Child25148";"F";10.36;-1.108;0.159
2015;"School129";"Class1257";"Child25149";"F";9.74;0.338;0.11
2015;"School129";"Class1257";"Child25150";"M";10.11;-1.112;0.897
2015;"School129";"Class1257";"Child25151";"M";10.27;-2.138;0.586
2015;"School129";"Class1258";"Child25152";"F";10.2;1.16;0.631
2015;"School129";"Class1258";"Child25153";"M";9.88;0.267;0.628
2015;"School129";"Class1258";"Child25154";"F";9.68;-0.74;-0.09
2015;"School129";"Class1258";"Child25155";"F";10.46;-2.419;0.002
2015;"School129";"Class1258";"Child25156";"F";10.05;-0.305;-0.269
2015;"School129";"Class1258";"Child25157";"F";10.32;0.076;1.263
2015;"School129";"Class1258";"Child25158";"M";10.05;-0.407;0.801
2015;"School129";"Class1258";"Child25159";"F";9.51;-0.85;-0.273
2015;"School129";"Class1258";"Child25160";"F";10.4;1.69;0.779
2015;"School129";"Class1258";"Child25161";"F";9.57;-0.224;-0.298
2015;"School129";"Class1258";"Child25162";"M";9.97;1.692;1.771
2015;"School129";"Class1258";"Child25163";"F";10.02;-0.129;-0.393
2015;"School129";"Class1258";"Child25164";"M";10.47;0.366;0.975
2015;"School129";"Class1258";"Child25165";"M";9.74;0.504;-0.085
2015;"School129";"Class1258";"Child25166";"M";10.1;0.903;1.054
2015;"School129";"Class1258";"Child25167";"M";10.25;2.062;1.344
2015;"School129";"Class1258";"Child25168";"M";10.09;0.383;0.372
2015;"School129";"Class1258";"Child25169";"F";10.36;-1.655;0.263
2015;"School129";"Class1258";"Child25170";"F";9.82;-1.123;0.776
2015;"School129";"Class1258";"Child25171";"M";9.82;-0.177;1.096
2015;"School129";"Class1258";"Child25172";"F";9.66;0.667;-0.342
2015;"School129";"Class1258";"Child25173";"F";10.29;0.755;-0.057
2015;"School129";"Class1259";"Child25174";"M";9.5;-0.522;0.078
2015;"School129";"Class1259";"Child25175";"M";9.75;-1.233;0.795
2015;"School129";"Class1259";"Child25176";"F";10.1;-0.651;-0.418
2015;"School129";"Class1259";"Child25177";"F";9.51;-0.886;0.321
2015;"School129";"Class1259";"Child25178";"M";9.8;0.189;1.545
2015;"School129";"Class1259";"Child25179";"M";9.62;-1.539;1.096
2015;"School129";"Class1259";"Child25180";"M";9.65;0.819;0.644
2015;"School129";"Class1259";"Child25181";"M";10.1;-0.779;1.221
2015;"School129";"Class1259";"Child25182";"M";9.58;-0.343;1.325
2015;"School129";"Class1259";"Child25183";"M";9.72;1.348;0.021
2015;"School129";"Class1259";"Child25184";"F";9.78;-0.07;-0.543
2015;"School129";"Class1259";"Child25185";"F";10.29;-0.348;0.624
2015;"School129";"Class1259";"Child25186";"M";9.97;2.249;1.035
2015;"School129";"Class1259";"Child25187";"M";10.28;0.536;0.41
2015;"School129";"Class1259";"Child25188";"F";10.34;0.067;-0.278
2015;"School129";"Class1259";"Child25189";"F";10.31;-1.519;1.596
2015;"School129";"Class1259";"Child25190";"M";10.22;0.936;0.795
2015;"School129";"Class1260";"Child25191";"F";9.91;-0.913;1.575
2015;"School129";"Class1260";"Child25192";"M";10.41;-0.719;-0.255
2015;"School129";"Class1260";"Child25193";"F";9.75;0.53;1.776
2015;"School129";"Class1260";"Child25194";"F";10.16;0.787;1.098
2015;"School129";"Class1260";"Child25195";"M";9.93;-1.046;1.374
2015;"School129";"Class1260";"Child25196";"F";9.82;0.108;0.125
2015;"School129";"Class1260";"Child25197";"F";10.08;0.717;0.355
2015;"School129";"Class1260";"Child25198";"M";9.7;0.983;0.778
2015;"School129";"Class1260";"Child25199";"F";10.07;0.743;0.881
2015;"School129";"Class1260";"Child25200";"M";10.01;-0.235;1.233
2015;"School129";"Class1260";"Child25201";"M";9.56;0.01;2.01
2015;"School129";"Class1260";"Child25202";"M";9.93;0.608;0.066
2015;"School129";"Class1260";"Child25203";"F";9.52;0.549;1.226
2015;"School129";"Class1260";"Child25204";"M";10.32;-1.801;0.847
2015;"School129";"Class1260";"Child25205";"M";9.64;-0.691;0.934
2015;"School129";"Class1260";"Child25206";"M";9.99;0.156;1.988
2015;"School129";"Class1260";"Child25207";"F";9.54;1.145;-0.438
2015;"School130";"Class1261";"Child25208";"M";9.93;0.184;-1.131
2015;"School130";"Class1261";"Child25209";"F";9.91;-1.04;0.392
2015;"School130";"Class1261";"Child25210";"F";10.34;-0.491;-0.256
2015;"School130";"Class1261";"Child25211";"F";10.33;0.193;-0.281
2015;"School130";"Class1261";"Child25212";"M";9.78;-0.361;0.308
2015;"School130";"Class1261";"Child25213";"M";9.72;-1.53;-0.727
2015;"School130";"Class1261";"Child25214";"M";9.81;1.129;0.718
2015;"School130";"Class1261";"Child25215";"M";10.28;0.327;0.034
2015;"School130";"Class1261";"Child25216";"M";9.91;-1.27;0.368
2015;"School130";"Class1261";"Child25217";"M";9.65;-0.223;-0.066
2015;"School130";"Class1261";"Child25218";"F";9.69;-0.553;0.432
2015;"School130";"Class1261";"Child25219";"M";10.42;0.731;0.588
2015;"School130";"Class1261";"Child25220";"M";9.8;0.98;-0.388
2015;"School130";"Class1261";"Child25221";"F";9.58;-0.964;-0.53
2015;"School130";"Class1261";"Child25222";"M";10.34;-0.416;0.069
2015;"School130";"Class1261";"Child25223";"M";9.71;-0.821;0.383
2015;"School130";"Class1261";"Child25224";"M";9.94;-0.859;-0.901
2015;"School130";"Class1261";"Child25225";"F";9.96;-0.108;-0.358
2015;"School130";"Class1261";"Child25226";"M";10.05;1.905;-0.602
2015;"School130";"Class1261";"Child25227";"M";9.51;1.374;0.855
2015;"School130";"Class1262";"Child25228";"F";10;-0.602;0.321
2015;"School130";"Class1262";"Child25229";"M";9.51;0.422;-0.478
2015;"School130";"Class1262";"Child25230";"F";10.41;0.714;0.199
2015;"School130";"Class1262";"Child25231";"M";10.28;0.598;0.114
2015;"School130";"Class1262";"Child25232";"M";10.33;0.332;0.254
2015;"School130";"Class1262";"Child25233";"F";10.26;0.687;-0.282
2015;"School130";"Class1262";"Child25234";"F";9.79;-1.752;-0.31
2015;"School130";"Class1262";"Child25235";"F";10.02;0.742;-0.272
2015;"School130";"Class1262";"Child25236";"M";9.59;1.065;0.496
2015;"School130";"Class1262";"Child25237";"M";9.53;1.465;0.317
2015;"School130";"Class1262";"Child25238";"F";9.64;-0.92;-0.893
2015;"School130";"Class1262";"Child25239";"M";9.77;1.129;-0.285
2015;"School130";"Class1262";"Child25240";"M";10.09;0.27;-0.407
2015;"School130";"Class1262";"Child25241";"M";10.14;0.69;0.192
2015;"School130";"Class1262";"Child25242";"M";10.19;-1.007;-0.218
2015;"School130";"Class1262";"Child25243";"F";10.38;0.001;-1.401
2015;"School130";"Class1262";"Child25244";"M";10.26;1.465;-0.116
2015;"School130";"Class1262";"Child25245";"M";9.93;-0.165;-0.373
2015;"School130";"Class1262";"Child25246";"F";10.45;-0.455;-1.048
2015;"School130";"Class1262";"Child25247";"M";10.1;-0.727;0.319
2015;"School130";"Class1262";"Child25248";"M";10.43;1.581;1.347
2015;"School130";"Class1262";"Child25249";"F";9.91;0.793;-0.439
2015;"School130";"Class1262";"Child25250";"M";9.67;1.002;-0.345
2015;"School130";"Class1262";"Child25251";"F";10.33;0.247;0.421
2015;"School130";"Class1262";"Child25252";"F";10.26;0.013;-0.413
2015;"School130";"Class1263";"Child25253";"M";9.86;0.054;1.075
2015;"School130";"Class1263";"Child25254";"M";9.79;0.14;0.263
2015;"School130";"Class1263";"Child25255";"M";10.22;-1.402;1.678
2015;"School130";"Class1263";"Child25256";"M";9.66;3.378;1.016
2015;"School130";"Class1263";"Child25257";"M";9.54;-0.108;-0.433
2015;"School130";"Class1263";"Child25258";"M";9.9;0.31;0.67
2015;"School130";"Class1263";"Child25259";"F";9.77;-1.387;0.451
2015;"School130";"Class1263";"Child25260";"M";9.94;-0.829;1.501
2015;"School130";"Class1263";"Child25261";"F";9.75;-1.071;0.337
2015;"School130";"Class1263";"Child25262";"F";10.22;0.423;-0.012
2015;"School130";"Class1263";"Child25263";"M";9.73;-2.144;0.729
2015;"School130";"Class1263";"Child25264";"F";9.85;0.504;0.625
2015;"School130";"Class1263";"Child25265";"F";9.81;1.775;-0.305
2015;"School130";"Class1263";"Child25266";"F";9.79;-0.323;-0.92
2015;"School130";"Class1263";"Child25267";"F";9.56;-0.227;0.34
2015;"School130";"Class1263";"Child25268";"F";9.61;-0.037;-1.593
2015;"School130";"Class1264";"Child25269";"M";9.57;-0.944;-0.195
2015;"School130";"Class1264";"Child25270";"M";10.33;1.579;0.472
2015;"School130";"Class1264";"Child25271";"F";10.25;-0.485;-0.614
2015;"School130";"Class1264";"Child25272";"F";9.92;0.011;-1.307
2015;"School130";"Class1264";"Child25273";"M";10.48;-0.506;-0.007
2015;"School130";"Class1264";"Child25274";"F";10.39;0.595;0.284
2015;"School130";"Class1264";"Child25275";"F";10.35;-0.809;0.804
2015;"School130";"Class1264";"Child25276";"F";9.54;-0.454;-0.394
2015;"School130";"Class1264";"Child25277";"M";10.22;-0.863;0.628
2015;"School130";"Class1264";"Child25278";"M";10.11;1.477;-0.089
2015;"School130";"Class1264";"Child25279";"M";10.2;-0.384;0.522
2015;"School130";"Class1264";"Child25280";"M";9.54;-0.612;0.198
2015;"School130";"Class1264";"Child25281";"M";9.58;-0.523;0.558
2015;"School130";"Class1264";"Child25282";"F";9.75;-1.012;0.036
2015;"School130";"Class1264";"Child25283";"M";10.16;0.626;0.46
2015;"School130";"Class1264";"Child25284";"F";10.44;-0.656;-0.727
2015;"School130";"Class1264";"Child25285";"F";10.46;0.389;-0.968
2015;"School130";"Class1264";"Child25286";"F";10.3;0.01;-0.142
2015;"School130";"Class1264";"Child25287";"M";10.47;-1.297;1.336
2015;"School130";"Class1264";"Child25288";"F";9.55;-0.608;-0.762
2015;"School130";"Class1265";"Child25289";"M";10.2;-0.14;-0.153
2015;"School130";"Class1265";"Child25290";"M";9.98;1.054;0.468
2015;"School130";"Class1265";"Child25291";"M";9.5;-0.044;0.374
2015;"School130";"Class1265";"Child25292";"M";9.58;-1.684;-0.458
2015;"School130";"Class1265";"Child25293";"M";10.07;0.383;-0.279
2015;"School130";"Class1265";"Child25294";"F";10.17;-0.818;-0.182
2015;"School130";"Class1265";"Child25295";"M";9.68;-0.196;-0.084
2015;"School130";"Class1265";"Child25296";"M";9.51;-2.194;1.967
2015;"School130";"Class1265";"Child25297";"M";10.3;-0.018;0.827
2015;"School130";"Class1265";"Child25298";"F";9.72;-0.915;-0.459
2015;"School130";"Class1265";"Child25299";"F";10.43;1.048;0.599
2015;"School130";"Class1265";"Child25300";"M";10.13;-0.195;0.69
2015;"School130";"Class1265";"Child25301";"F";10.35;1.154;1.675
2015;"School130";"Class1265";"Child25302";"M";9.51;-0.779;0.533
2015;"School130";"Class1265";"Child25303";"M";10.2;0.22;0.809
2015;"School130";"Class1265";"Child25304";"M";10.41;-0.747;0.759
2015;"School130";"Class1265";"Child25305";"M";9.84;0.949;1.192
2015;"School130";"Class1265";"Child25306";"M";10.06;-1.006;-0.362
2015;"School130";"Class1265";"Child25307";"M";9.71;0.511;0.706
2015;"School130";"Class1265";"Child25308";"F";9.57;-0.731;-0.441
2015;"School130";"Class1265";"Child25309";"F";10.1;1.151;-0.494
2015;"School130";"Class1265";"Child25310";"M";10.28;-1.079;-0.127
2015;"School130";"Class1265";"Child25311";"F";9.65;0.681;-0.419
2015;"School130";"Class1265";"Child25312";"F";9.61;1.229;1.061
2015;"School130";"Class1265";"Child25313";"M";9.67;0.009;0.708
2015;"School130";"Class1265";"Child25314";"F";9.85;-2.282;-0.797
2015;"School130";"Class1265";"Child25315";"F";10.28;-0.177;0.321
2015;"School130";"Class1265";"Child25316";"F";9.74;1.168;-0.294
2015;"School130";"Class1265";"Child25317";"F";10.36;-1.299;-0.08
2015;"School130";"Class1265";"Child25318";"M";10.43;0.584;0.213
2015;"School130";"Class1265";"Child25319";"F";10.44;0.127;0.372
2015;"School130";"Class1265";"Child25320";"M";9.58;-1.545;0.947
2015;"School130";"Class1266";"Child25321";"F";9.53;-0.46;-0.168
2015;"School130";"Class1266";"Child25322";"M";10.21;0.251;0.563
2015;"School130";"Class1266";"Child25323";"M";10.49;2.192;0.823
2015;"School130";"Class1266";"Child25324";"F";9.72;-1.772;-1.683
2015;"School130";"Class1266";"Child25325";"M";10.15;-1.228;1.41
2015;"School130";"Class1266";"Child25326";"M";10.02;-0.344;-0.52
2015;"School130";"Class1266";"Child25327";"F";10.41;1.27;0.37
2015;"School130";"Class1266";"Child25328";"F";10.45;0.367;-0.786
2015;"School130";"Class1266";"Child25329";"F";9.97;0.044;0.012
2015;"School130";"Class1266";"Child25330";"F";10.18;-0.061;0.002
2015;"School130";"Class1266";"Child25331";"M";10.3;0.784;-0.216
2015;"School130";"Class1266";"Child25332";"M";10.05;-0.098;-0.317
2015;"School130";"Class1266";"Child25333";"F";10.44;-0.867;1.181
2015;"School130";"Class1266";"Child25334";"F";9.81;1.123;0.242
2015;"School130";"Class1266";"Child25335";"M";10.47;0.489;-0.997
2015;"School130";"Class1266";"Child25336";"F";10.41;-0.819;-0.439
2015;"School130";"Class1266";"Child25337";"M";10.38;0.7;0.215
2015;"School130";"Class1266";"Child25338";"F";9.89;0.48;0.016
2015;"School130";"Class1266";"Child25339";"F";10.24;0.406;-0.514
2015;"School130";"Class1266";"Child25340";"F";9.96;0.368;-0.953
2015;"School130";"Class1267";"Child25341";"M";10.15;0.82;0.351
2015;"School130";"Class1267";"Child25342";"F";9.74;0.164;-0.847
2015;"School130";"Class1267";"Child25343";"F";10.3;-2.449;0.494
2015;"School130";"Class1267";"Child25344";"M";9.52;-0.078;1.469
2015;"School130";"Class1267";"Child25345";"M";9.55;-1.065;1.435
2015;"School130";"Class1267";"Child25346";"F";9.5;-0.459;-0.604
2015;"School130";"Class1267";"Child25347";"F";9.66;-0.24;0.426
2015;"School130";"Class1267";"Child25348";"F";9.6;-0.815;-0.145
2015;"School130";"Class1267";"Child25349";"F";9.91;-1.218;1.148
2015;"School130";"Class1267";"Child25350";"F";9.98;-0.656;0.917
2015;"School130";"Class1267";"Child25351";"M";9.83;-0.386;1.973
2015;"School130";"Class1267";"Child25352";"M";9.82;-0.964;1.213
2015;"School130";"Class1267";"Child25353";"F";10.06;-0.437;0.222
2015;"School130";"Class1267";"Child25354";"M";10.34;0.11;1.431
2015;"School130";"Class1267";"Child25355";"F";9.73;-1.345;0.398
2015;"School130";"Class1267";"Child25356";"M";9.79;-1.122;0.596
2015;"School130";"Class1267";"Child25357";"F";10.3;-1.419;1.462
2015;"School130";"Class1267";"Child25358";"M";10.45;-3.017;2.582
2015;"School130";"Class1267";"Child25359";"M";10.15;0.144;1.447
2015;"School130";"Class1267";"Child25360";"F";9.97;-0.066;0.793
2015;"School131";"Class1268";"Child25361";"M";9.84;0.363;1.937
2015;"School131";"Class1268";"Child25362";"F";9.79;0.08;-0.024
2015;"School131";"Class1268";"Child25363";"F";10.24;1.6;0.552
2015;"School131";"Class1268";"Child25364";"M";9.77;1.721;2.15
2015;"School131";"Class1268";"Child25365";"M";9.84;0.387;1.261
2015;"School131";"Class1268";"Child25366";"M";10.11;0.512;2.062
2015;"School131";"Class1268";"Child25367";"M";10.29;0.107;0.891
2015;"School131";"Class1268";"Child25368";"F";10;-1.391;0.782
2015;"School131";"Class1268";"Child25369";"F";10.09;-0.77;0.954
2015;"School131";"Class1268";"Child25370";"F";10.46;-0.738;0.003
2015;"School131";"Class1268";"Child25371";"F";9.57;-1.23;-0.358
2015;"School131";"Class1268";"Child25372";"F";9.58;0.723;-0.198
2015;"School131";"Class1268";"Child25373";"M";10.01;-0.082;1.685
2015;"School131";"Class1268";"Child25374";"F";10.48;0.203;0.354
2015;"School131";"Class1268";"Child25375";"M";10;-1.478;3.258
2015;"School131";"Class1268";"Child25376";"F";10.31;1.196;0.386
2015;"School131";"Class1268";"Child25377";"F";9.75;-0.523;0.688
2015;"School131";"Class1268";"Child25378";"M";10.36;-0.442;1.876
2015;"School131";"Class1268";"Child25379";"M";10;-0.238;1.692
2015;"School131";"Class1268";"Child25380";"F";9.74;-0.031;-0.741
2015;"School131";"Class1268";"Child25381";"F";9.88;0.624;0.138
2015;"School131";"Class1268";"Child25382";"F";9.86;1.446;1.025
2015;"School131";"Class1268";"Child25383";"F";10.09;-0.616;0.595
2015;"School131";"Class1268";"Child25384";"F";10.4;1.258;0.469
2015;"School131";"Class1268";"Child25385";"F";10.04;-1.587;0.611
2015;"School131";"Class1269";"Child25386";"F";10.04;0.437;1.989
2015;"School131";"Class1269";"Child25387";"F";10.17;-0.582;0.698
2015;"School131";"Class1269";"Child25388";"F";9.86;-1.286;1.324
2015;"School131";"Class1269";"Child25389";"F";9.86;1.391;1.195
2015;"School131";"Class1269";"Child25390";"M";9.7;-0.667;1.777
2015;"School131";"Class1269";"Child25391";"M";10.48;1.183;2.773
2015;"School131";"Class1269";"Child25392";"F";9.69;-0.362;0.737
2015;"School131";"Class1269";"Child25393";"M";10.34;0.041;2.156
2015;"School131";"Class1269";"Child25394";"F";9.9;1.802;1.516
2015;"School131";"Class1269";"Child25395";"F";9.79;-1.955;0.805
2015;"School131";"Class1269";"Child25396";"F";10.46;-1.75;0.701
2015;"School131";"Class1269";"Child25397";"F";9.78;0.082;1.602
2015;"School131";"Class1269";"Child25398";"F";9.53;-0.918;0.502
2015;"School131";"Class1269";"Child25399";"F";10.25;-0.554;0.054
2015;"School131";"Class1269";"Child25400";"F";9.63;-0.359;1.332
2015;"School131";"Class1269";"Child25401";"F";10.12;-0.79;0.592
2015;"School131";"Class1269";"Child25402";"M";9.65;-1.31;1.514
2015;"School131";"Class1269";"Child25403";"M";10.2;-1.318;1.897
2015;"School131";"Class1269";"Child25404";"F";9.61;-0.092;0.213
2015;"School131";"Class1270";"Child25405";"M";9.71;0.208;1.941
2015;"School131";"Class1270";"Child25406";"M";9.52;1.515;1.227
2015;"School131";"Class1270";"Child25407";"M";9.76;0.097;1.696
2015;"School131";"Class1270";"Child25408";"F";9.84;0.44;-0.24
2015;"School131";"Class1270";"Child25409";"F";10.41;-0.457;1.676
2015;"School131";"Class1270";"Child25410";"M";9.53;1.121;1.399
2015;"School131";"Class1270";"Child25411";"M";10.19;-0.778;1.079
2015;"School131";"Class1270";"Child25412";"M";10;-0.893;2.208
2015;"School131";"Class1270";"Child25413";"M";10.19;-0.591;2.006
2015;"School131";"Class1270";"Child25414";"M";9.96;0.235;1.931
2015;"School131";"Class1270";"Child25415";"F";9.59;0.79;1.396
2015;"School131";"Class1270";"Child25416";"F";10.07;1.433;1.816
2015;"School131";"Class1270";"Child25417";"F";9.84;0.019;1.358
2015;"School131";"Class1270";"Child25418";"F";9.82;1.223;1.095
2015;"School131";"Class1270";"Child25419";"M";9.68;0.971;0.423
2015;"School131";"Class1270";"Child25420";"M";10.1;-1.339;1.823
2015;"School131";"Class1270";"Child25421";"F";9.92;0.125;-0.118
2015;"School131";"Class1270";"Child25422";"F";9.71;2.181;0.26
2015;"School131";"Class1270";"Child25423";"F";9.71;-1.317;0.67
2015;"School131";"Class1270";"Child25424";"M";9.98;-0.226;1.72
2015;"School131";"Class1270";"Child25425";"F";9.91;1.17;0.194
2015;"School131";"Class1271";"Child25426";"M";9.7;-0.746;2.017
2015;"School131";"Class1271";"Child25427";"F";10.49;0.314;1.767
2015;"School131";"Class1271";"Child25428";"M";9.58;-1.52;1.371
2015;"School131";"Class1271";"Child25429";"F";9.7;0.827;0.048
2015;"School131";"Class1271";"Child25430";"F";9.83;0.654;-0.024
2015;"School131";"Class1271";"Child25431";"M";9.71;-1.082;2.485
2015;"School131";"Class1271";"Child25432";"M";9.59;0.559;2.268
2015;"School131";"Class1271";"Child25433";"F";9.72;-2.181;1.276
2015;"School131";"Class1271";"Child25434";"F";10.14;0.285;0.426
2015;"School131";"Class1271";"Child25435";"M";10.03;-0.197;1.423
2015;"School131";"Class1271";"Child25436";"F";10.32;-0.729;0.773
2015;"School131";"Class1271";"Child25437";"M";10.12;-0.348;2.006
2015;"School131";"Class1271";"Child25438";"F";10.44;-0.093;1.923
2015;"School131";"Class1271";"Child25439";"M";9.52;-0.688;2.561
2015;"School131";"Class1271";"Child25440";"M";9.5;1.602;2.518
2015;"School131";"Class1271";"Child25441";"M";9.62;1.947;1.313
2015;"School131";"Class1271";"Child25442";"F";10.11;-1.184;-0.257
2015;"School131";"Class1271";"Child25443";"M";10.48;0.43;1.272
2015;"School131";"Class1271";"Child25444";"M";10.24;-0.103;2.065
2015;"School131";"Class1271";"Child25445";"F";9.86;-1.774;0.207
2015;"School131";"Class1271";"Child25446";"F";10.35;1.696;0.176
2015;"School131";"Class1271";"Child25447";"F";9.66;0.853;-0.72
2015;"School131";"Class1271";"Child25448";"M";9.93;0.236;2.473
2015;"School131";"Class1271";"Child25449";"M";9.97;0.528;1.583
2015;"School131";"Class1271";"Child25450";"M";10.01;0.943;0.757
2015;"School131";"Class1271";"Child25451";"M";10.28;-1.587;3.139
2015;"School131";"Class1271";"Child25452";"M";9.96;-0.769;2.265
2015;"School131";"Class1271";"Child25453";"F";10.32;-0.456;0.025
2015;"School131";"Class1271";"Child25454";"F";10.15;0.841;1.321
2015;"School131";"Class1272";"Child25455";"F";9.62;-0.954;-0.076
2015;"School131";"Class1272";"Child25456";"M";9.53;-1.107;1.505
2015;"School131";"Class1272";"Child25457";"F";10.28;-0.114;0.259
2015;"School131";"Class1272";"Child25458";"M";10.04;-1.482;2.316
2015;"School131";"Class1272";"Child25459";"F";10.44;0.307;-0.038
2015;"School131";"Class1272";"Child25460";"M";9.77;-0.079;1.452
2015;"School131";"Class1272";"Child25461";"F";9.7;1.229;1.391
2015;"School131";"Class1272";"Child25462";"F";9.64;0.447;1.367
2015;"School131";"Class1272";"Child25463";"M";10.05;-1.012;2.049
2015;"School131";"Class1272";"Child25464";"F";9.93;0.964;0.935
2015;"School131";"Class1272";"Child25465";"F";10.33;0.941;0.953
2015;"School131";"Class1272";"Child25466";"M";10.44;0.328;0.551
2015;"School131";"Class1273";"Child25467";"M";9.65;0.729;1.027
2015;"School131";"Class1273";"Child25468";"F";10.4;-0.107;0.862
2015;"School131";"Class1273";"Child25469";"F";10.41;-0.316;0.492
2015;"School131";"Class1273";"Child25470";"M";10.1;-0.591;1.934
2015;"School131";"Class1273";"Child25471";"M";9.89;-0.594;1.795
2015;"School131";"Class1273";"Child25472";"M";9.74;-0.339;0.617
2015;"School131";"Class1273";"Child25473";"M";10.5;-0.639;2.163
2015;"School131";"Class1273";"Child25474";"F";10.06;0.777;1.233
2015;"School131";"Class1273";"Child25475";"F";10.45;-0.055;0.383
2015;"School131";"Class1273";"Child25476";"M";10.04;1.356;0.617
2015;"School131";"Class1273";"Child25477";"M";9.92;-0.642;0.536
2015;"School131";"Class1273";"Child25478";"F";10.05;-1.523;0.669
2015;"School131";"Class1273";"Child25479";"M";9.53;-1.053;1.294
2015;"School131";"Class1273";"Child25480";"M";10.37;0.098;1.171
2015;"School131";"Class1273";"Child25481";"M";10.23;1.907;2.234
2015;"School131";"Class1273";"Child25482";"F";10.26;0.5;1.044
2015;"School131";"Class1273";"Child25483";"F";9.78;0.705;0.172
2015;"School131";"Class1273";"Child25484";"F";9.94;-1.067;-0.606
2015;"School131";"Class1273";"Child25485";"M";9.51;1.705;1.625
2015;"School131";"Class1273";"Child25486";"F";9.98;0.728;0.868
2015;"School131";"Class1273";"Child25487";"F";9.52;-1.441;0.936
2015;"School131";"Class1274";"Child25488";"M";9.74;0.122;1.332
2015;"School131";"Class1274";"Child25489";"M";10.34;-0.15;0.671
2015;"School131";"Class1274";"Child25490";"F";10.36;0.25;0.422
2015;"School131";"Class1274";"Child25491";"M";9.61;0.721;1.366
2015;"School131";"Class1274";"Child25492";"M";10.39;-1.732;2.245
2015;"School131";"Class1274";"Child25493";"M";10.07;-0.317;0.767
2015;"School131";"Class1274";"Child25494";"M";10.27;0.146;1.538
2015;"School131";"Class1274";"Child25495";"M";10.46;-0.559;1.197
2015;"School131";"Class1274";"Child25496";"F";9.73;-0.14;0.338
2015;"School131";"Class1274";"Child25497";"F";10.04;0.916;0.383
2015;"School131";"Class1274";"Child25498";"F";10.23;0.898;0.613
2015;"School131";"Class1274";"Child25499";"F";9.74;-0.051;0.499
2015;"School131";"Class1274";"Child25500";"M";9.79;0.405;-0.311
2015;"School131";"Class1274";"Child25501";"M";9.52;1.753;0.533
2015;"School131";"Class1274";"Child25502";"F";10.02;0.177;-1.064
2015;"School131";"Class1274";"Child25503";"M";9.63;-0.775;1.198
2015;"School131";"Class1274";"Child25504";"F";9.63;0.066;1.101
2015;"School131";"Class1274";"Child25505";"F";10.39;0.228;0.328
2015;"School131";"Class1274";"Child25506";"M";9.87;-0.092;1.091
2015;"School131";"Class1274";"Child25507";"M";9.81;-0.275;0.894
2015;"School131";"Class1274";"Child25508";"M";10.29;0.555;0.165
2015;"School131";"Class1274";"Child25509";"F";9.69;-0.764;-0.273
2015;"School131";"Class1274";"Child25510";"F";10.11;0.332;0.773
2015;"School131";"Class1274";"Child25511";"M";9.56;0.608;0.444
2015;"School131";"Class1274";"Child25512";"F";9.57;0.138;-0.384
2015;"School131";"Class1274";"Child25513";"F";10.45;1.174;0.552
