"idSubj";"age";"gender";"condition";"idPicture";"rating"
"subj96";10.36253;"F";"animal";"anim18";74
"subj96";10.36253;"F";"animal";"anim19";69
"subj96";10.36253;"F";"animal";"anim20";76
"subj96";10.36253;"F";"landscape";"land21";63
"subj96";10.36253;"F";"landscape";"land22";72
"subj96";10.36253;"F";"landscape";"land23";74
"subj96";10.36253;"F";"landscape";"land24";71
"subj96";10.36253;"F";"landscape";"land25";62
"subj96";10.36253;"F";"landscape";"land26";68
"subj96";10.36253;"F";"landscape";"land27";56
"subj96";10.36253;"F";"landscape";"land28";75
"subj96";10.36253;"F";"landscape";"land29";60
"subj96";10.36253;"F";"landscape";"land30";58
"subj96";10.36253;"F";"landscape";"land31";70
"subj96";10.36253;"F";"landscape";"land32";75
"subj96";10.36253;"F";"landscape";"land33";58
"subj96";10.36253;"F";"landscape";"land34";57
"subj96";10.36253;"F";"landscape";"land35";60
"subj96";10.36253;"F";"landscape";"land36";66
"subj96";10.36253;"F";"landscape";"land37";55
"subj96";10.36253;"F";"landscape";"land38";77
"subj96";10.36253;"F";"landscape";"land39";70
"subj96";10.36253;"F";"landscape";"land40";58
"subj97";8.560042;"M";"animal";"anim1";81
"subj97";8.560042;"M";"animal";"anim2";94
"subj97";8.560042;"M";"animal";"anim3";84
"subj97";8.560042;"M";"animal";"anim4";69
"subj97";8.560042;"M";"animal";"anim5";66
"subj97";8.560042;"M";"animal";"anim6";81
"subj97";8.560042;"M";"animal";"anim7";82
"subj97";8.560042;"M";"animal";"anim8";83
"subj97";8.560042;"M";"animal";"anim9";80
"subj97";8.560042;"M";"animal";"anim10";96
"subj97";8.560042;"M";"animal";"anim11";78
"subj97";8.560042;"M";"animal";"anim12";85
"subj97";8.560042;"M";"animal";"anim13";91
"subj97";8.560042;"M";"animal";"anim14";92
"subj97";8.560042;"M";"animal";"anim15";80
"subj97";8.560042;"M";"animal";"anim16";69
"subj97";8.560042;"M";"animal";"anim17";78
"subj97";8.560042;"M";"animal";"anim18";77
"subj97";8.560042;"M";"animal";"anim19";81
"subj97";8.560042;"M";"animal";"anim20";81
"subj97";8.560042;"M";"landscape";"land21";71
"subj97";8.560042;"M";"landscape";"land22";80
"subj97";8.560042;"M";"landscape";"land23";82
"subj97";8.560042;"M";"landscape";"land24";76
"subj97";8.560042;"M";"landscape";"land25";73
"subj97";8.560042;"M";"landscape";"land26";69
"subj97";8.560042;"M";"landscape";"land27";64
"subj97";8.560042;"M";"landscape";"land28";81
"subj97";8.560042;"M";"landscape";"land29";66
"subj97";8.560042;"M";"landscape";"land30";70
"subj97";8.560042;"M";"landscape";"land31";81
"subj97";8.560042;"M";"landscape";"land32";82
"subj97";8.560042;"M";"landscape";"land33";69
"subj97";8.560042;"M";"landscape";"land34";60
"subj97";8.560042;"M";"landscape";"land35";62
"subj97";8.560042;"M";"landscape";"land36";70
"subj97";8.560042;"M";"landscape";"land37";68
"subj97";8.560042;"M";"landscape";"land38";85
"subj97";8.560042;"M";"landscape";"land39";82
"subj97";8.560042;"M";"landscape";"land40";61
"subj98";6.915694;"F";"animal";"anim1";85
"subj98";6.915694;"F";"animal";"anim2";91
"subj98";6.915694;"F";"animal";"anim3";78
"subj98";6.915694;"F";"animal";"anim4";68
"subj98";6.915694;"F";"animal";"anim5";72
"subj98";6.915694;"F";"animal";"anim6";68
"subj98";6.915694;"F";"animal";"anim7";77
"subj98";6.915694;"F";"animal";"anim8";84
"subj98";6.915694;"F";"animal";"anim9";74
"subj98";6.915694;"F";"animal";"anim10";86
"subj98";6.915694;"F";"animal";"anim11";68
"subj98";6.915694;"F";"animal";"anim12";80
"subj98";6.915694;"F";"animal";"anim13";75
"subj98";6.915694;"F";"animal";"anim14";83
"subj98";6.915694;"F";"animal";"anim15";68
"subj98";6.915694;"F";"animal";"anim16";62
"subj98";6.915694;"F";"animal";"anim17";78
"subj98";6.915694;"F";"animal";"anim18";74
"subj98";6.915694;"F";"animal";"anim19";73
"subj98";6.915694;"F";"animal";"anim20";79
"subj98";6.915694;"F";"landscape";"land21";68
"subj98";6.915694;"F";"landscape";"land22";74
"subj98";6.915694;"F";"landscape";"land23";75
"subj98";6.915694;"F";"landscape";"land24";67
"subj98";6.915694;"F";"landscape";"land25";66
"subj98";6.915694;"F";"landscape";"land26";72
"subj98";6.915694;"F";"landscape";"land27";60
"subj98";6.915694;"F";"landscape";"land28";77
"subj98";6.915694;"F";"landscape";"land29";68
"subj98";6.915694;"F";"landscape";"land30";62
"subj98";6.915694;"F";"landscape";"land31";83
"subj98";6.915694;"F";"landscape";"land32";80
"subj98";6.915694;"F";"landscape";"land33";64
"subj98";6.915694;"F";"landscape";"land34";62
"subj98";6.915694;"F";"landscape";"land35";58
"subj98";6.915694;"F";"landscape";"land36";64
"subj98";6.915694;"F";"landscape";"land37";60
"subj98";6.915694;"F";"landscape";"land38";78
"subj98";6.915694;"F";"landscape";"land39";73
"subj98";6.915694;"F";"landscape";"land40";61
"subj99";7.965289;"M";"animal";"anim1";87
"subj99";7.965289;"M";"animal";"anim2";100
"subj99";7.965289;"M";"animal";"anim3";91
"subj99";7.965289;"M";"animal";"anim4";77
"subj99";7.965289;"M";"animal";"anim5";77
"subj99";7.965289;"M";"animal";"anim6";84
"subj99";7.965289;"M";"animal";"anim7";90
"subj99";7.965289;"M";"animal";"anim8";99
"subj99";7.965289;"M";"animal";"anim9";90
"subj99";7.965289;"M";"animal";"anim10";100
"subj99";7.965289;"M";"animal";"anim11";85
"subj99";7.965289;"M";"animal";"anim12";93
"subj99";7.965289;"M";"animal";"anim13";88
"subj99";7.965289;"M";"animal";"anim14";98
"subj99";7.965289;"M";"animal";"anim15";84
"subj99";7.965289;"M";"animal";"anim16";82
"subj99";7.965289;"M";"animal";"anim17";84
"subj99";7.965289;"M";"animal";"anim18";88
"subj99";7.965289;"M";"animal";"anim19";90
"subj99";7.965289;"M";"animal";"anim20";98
"subj99";7.965289;"M";"landscape";"land21";69
"subj99";7.965289;"M";"landscape";"land22";86
"subj99";7.965289;"M";"landscape";"land23";86
"subj99";7.965289;"M";"landscape";"land24";81
"subj99";7.965289;"M";"landscape";"land25";72
"subj99";7.965289;"M";"landscape";"land26";76
"subj99";7.965289;"M";"landscape";"land27";63
"subj99";7.965289;"M";"landscape";"land28";75
"subj99";7.965289;"M";"landscape";"land29";74
"subj99";7.965289;"M";"landscape";"land30";71
"subj99";7.965289;"M";"landscape";"land31";88
"subj99";7.965289;"M";"landscape";"land32";83
"subj99";7.965289;"M";"landscape";"land33";63
"subj99";7.965289;"M";"landscape";"land34";64
"subj99";7.965289;"M";"landscape";"land35";77
"subj99";7.965289;"M";"landscape";"land36";74
"subj99";7.965289;"M";"landscape";"land37";71
"subj99";7.965289;"M";"landscape";"land38";87
"subj99";7.965289;"M";"landscape";"land39";85
"subj99";7.965289;"M";"landscape";"land40";70
"subj100";13.25059;"F";"animal";"anim1";75
"subj100";13.25059;"F";"animal";"anim2";76
"subj100";13.25059;"F";"animal";"anim3";77
"subj100";13.25059;"F";"animal";"anim4";61
"subj100";13.25059;"F";"animal";"anim5";62
"subj100";13.25059;"F";"animal";"anim6";73
"subj100";13.25059;"F";"animal";"anim7";79
"subj100";13.25059;"F";"animal";"anim8";87
"subj100";13.25059;"F";"animal";"anim9";71
"subj100";13.25059;"F";"animal";"anim10";85
"subj100";13.25059;"F";"animal";"anim11";70
"subj100";13.25059;"F";"animal";"anim12";80
"subj100";13.25059;"F";"animal";"anim13";80
"subj100";13.25059;"F";"animal";"anim14";84
"subj100";13.25059;"F";"animal";"anim15";72
"subj100";13.25059;"F";"animal";"anim16";65
"subj100";13.25059;"F";"animal";"anim17";80
"subj100";13.25059;"F";"animal";"anim18";78
"subj100";13.25059;"F";"animal";"anim19";74
"subj100";13.25059;"F";"animal";"anim20";88
"subj100";13.25059;"F";"landscape";"land21";58
"subj100";13.25059;"F";"landscape";"land22";74
"subj100";13.25059;"F";"landscape";"land23";78
"subj100";13.25059;"F";"landscape";"land24";65
"subj100";13.25059;"F";"landscape";"land25";64
"subj100";13.25059;"F";"landscape";"land26";69
"subj100";13.25059;"F";"landscape";"land27";54
"subj100";13.25059;"F";"landscape";"land28";72
"subj100";13.25059;"F";"landscape";"land29";64
"subj100";13.25059;"F";"landscape";"land30";57
"subj100";13.25059;"F";"landscape";"land31";76
"subj100";13.25059;"F";"landscape";"land32";74
"subj100";13.25059;"F";"landscape";"land33";58
"subj100";13.25059;"F";"landscape";"land34";55
"subj100";13.25059;"F";"landscape";"land35";56
"subj100";13.25059;"F";"landscape";"land36";65
"subj100";13.25059;"F";"landscape";"land37";57
"subj100";13.25059;"F";"landscape";"land38";77
"subj100";13.25059;"F";"landscape";"land39";72
"subj100";13.25059;"F";"landscape";"land40";57
"subj101";13.22395;"M";"animal";"anim1";86
"subj101";13.22395;"M";"animal";"anim2";89
"subj101";13.22395;"M";"animal";"anim3";83
"subj101";13.22395;"M";"animal";"anim4";68
"subj101";13.22395;"M";"animal";"anim5";69
"subj101";13.22395;"M";"animal";"anim6";73
"subj101";13.22395;"M";"animal";"anim7";79
"subj101";13.22395;"M";"animal";"anim8";85
"subj101";13.22395;"M";"animal";"anim9";83
"subj101";13.22395;"M";"animal";"anim10";93
"subj101";13.22395;"M";"animal";"anim11";80
"subj101";13.22395;"M";"animal";"anim12";83
"subj101";13.22395;"M";"animal";"anim13";87
"subj101";13.22395;"M";"animal";"anim14";97
"subj101";13.22395;"M";"animal";"anim15";75
"subj101";13.22395;"M";"animal";"anim16";66
"subj101";13.22395;"M";"animal";"anim17";77
"subj101";13.22395;"M";"animal";"anim18";79
"subj101";13.22395;"M";"animal";"anim19";81
"subj101";13.22395;"M";"animal";"anim20";89
"subj101";13.22395;"M";"landscape";"land21";67
"subj101";13.22395;"M";"landscape";"land22";78
"subj101";13.22395;"M";"landscape";"land23";85
"subj101";13.22395;"M";"landscape";"land24";73
"subj101";13.22395;"M";"landscape";"land25";74
"subj101";13.22395;"M";"landscape";"land26";80
"subj101";13.22395;"M";"landscape";"land27";66
"subj101";13.22395;"M";"landscape";"land28";80
"subj101";13.22395;"M";"landscape";"land29";71
"subj101";13.22395;"M";"landscape";"land30";75
"subj101";13.22395;"M";"landscape";"land31";84
"subj101";13.22395;"M";"landscape";"land32";85
"subj101";13.22395;"M";"landscape";"land33";67
"subj101";13.22395;"M";"landscape";"land34";64
"subj101";13.22395;"M";"landscape";"land35";66
"subj101";13.22395;"M";"landscape";"land36";75
"subj101";13.22395;"M";"landscape";"land37";61
"subj101";13.22395;"M";"landscape";"land38";84
"subj101";13.22395;"M";"landscape";"land39";83
"subj101";13.22395;"M";"landscape";"land40";63
"subj102";14.8966;"F";"animal";"anim1";71
"subj102";14.8966;"F";"animal";"anim2";87
"subj102";14.8966;"F";"animal";"anim3";80
"subj102";14.8966;"F";"animal";"anim4";65
"subj102";14.8966;"F";"animal";"anim5";60
"subj102";14.8966;"F";"animal";"anim6";65
"subj102";14.8966;"F";"animal";"anim7";79
"subj102";14.8966;"F";"animal";"anim8";79
"subj102";14.8966;"F";"animal";"anim9";72
"subj102";14.8966;"F";"animal";"anim10";92
"subj102";14.8966;"F";"animal";"anim11";73
"subj102";14.8966;"F";"animal";"anim12";76
"subj102";14.8966;"F";"animal";"anim13";73
"subj102";14.8966;"F";"animal";"anim14";79
"subj102";14.8966;"F";"animal";"anim15";71
"subj102";14.8966;"F";"animal";"anim16";58
"subj102";14.8966;"F";"animal";"anim17";80
"subj102";14.8966;"F";"animal";"anim18";74
"subj102";14.8966;"F";"animal";"anim19";70
"subj102";14.8966;"F";"animal";"anim20";77
"subj102";14.8966;"F";"landscape";"land21";71
"subj102";14.8966;"F";"landscape";"land22";75
"subj102";14.8966;"F";"landscape";"land23";79
"subj102";14.8966;"F";"landscape";"land24";72
"subj102";14.8966;"F";"landscape";"land25";66
"subj102";14.8966;"F";"landscape";"land26";74
"subj102";14.8966;"F";"landscape";"land27";64
"subj102";14.8966;"F";"landscape";"land28";81
"subj102";14.8966;"F";"landscape";"land29";66
"subj102";14.8966;"F";"landscape";"land30";60
"subj102";14.8966;"F";"landscape";"land31";81
"subj102";14.8966;"F";"landscape";"land32";78
"subj102";14.8966;"F";"landscape";"land33";67
"subj102";14.8966;"F";"landscape";"land34";65
"subj102";14.8966;"F";"landscape";"land35";63
"subj102";14.8966;"F";"landscape";"land36";71
"subj102";14.8966;"F";"landscape";"land37";60
"subj102";14.8966;"F";"landscape";"land38";82
"subj102";14.8966;"F";"landscape";"land39";78
"subj102";14.8966;"F";"landscape";"land40";66
"subj103";13.92202;"M";"animal";"anim1";87
"subj103";13.92202;"M";"animal";"anim2";98
"subj103";13.92202;"M";"animal";"anim3";91
"subj103";13.92202;"M";"animal";"anim4";77
"subj103";13.92202;"M";"animal";"anim5";79
"subj103";13.92202;"M";"animal";"anim6";74
"subj103";13.92202;"M";"animal";"anim7";87
"subj103";13.92202;"M";"animal";"anim8";100
"subj103";13.92202;"M";"animal";"anim9";84
"subj103";13.92202;"M";"animal";"anim10";100
"subj103";13.92202;"M";"animal";"anim11";92
"subj103";13.92202;"M";"animal";"anim12";87
"subj103";13.92202;"M";"animal";"anim13";88
"subj103";13.92202;"M";"animal";"anim14";95
"subj103";13.92202;"M";"animal";"anim15";80
"subj103";13.92202;"M";"animal";"anim16";79
"subj103";13.92202;"M";"animal";"anim17";88
"subj103";13.92202;"M";"animal";"anim18";81
"subj103";13.92202;"M";"animal";"anim19";82
"subj103";13.92202;"M";"animal";"anim20";92
"subj103";13.92202;"M";"landscape";"land21";77
"subj103";13.92202;"M";"landscape";"land22";88
"subj103";13.92202;"M";"landscape";"land23";97
"subj103";13.92202;"M";"landscape";"land24";82
"subj103";13.92202;"M";"landscape";"land25";81
"subj103";13.92202;"M";"landscape";"land26";84
"subj103";13.92202;"M";"landscape";"land27";73
"subj103";13.92202;"M";"landscape";"land28";89
"subj103";13.92202;"M";"landscape";"land29";72
"subj103";13.92202;"M";"landscape";"land30";72
"subj103";13.92202;"M";"landscape";"land31";87
"subj103";13.92202;"M";"landscape";"land32";89
"subj103";13.92202;"M";"landscape";"land33";77
"subj103";13.92202;"M";"landscape";"land34";76
"subj103";13.92202;"M";"landscape";"land35";78
"subj103";13.92202;"M";"landscape";"land36";80
"subj103";13.92202;"M";"landscape";"land37";75
"subj103";13.92202;"M";"landscape";"land38";96
"subj103";13.92202;"M";"landscape";"land39";81
"subj103";13.92202;"M";"landscape";"land40";72
"subj104";12.39119;"F";"animal";"anim1";83
"subj104";12.39119;"F";"animal";"anim2";90
"subj104";12.39119;"F";"animal";"anim3";87
"subj104";12.39119;"F";"animal";"anim4";67
"subj104";12.39119;"F";"animal";"anim5";66
"subj104";12.39119;"F";"animal";"anim6";72
"subj104";12.39119;"F";"animal";"anim7";89
"subj104";12.39119;"F";"animal";"anim8";94
"subj104";12.39119;"F";"animal";"anim9";86
"subj104";12.39119;"F";"animal";"anim10";91
"subj104";12.39119;"F";"animal";"anim11";83
"subj104";12.39119;"F";"animal";"anim12";89
"subj104";12.39119;"F";"animal";"anim13";85
"subj104";12.39119;"F";"animal";"anim14";93
"subj104";12.39119;"F";"animal";"anim15";80
"subj104";12.39119;"F";"animal";"anim16";76
"subj104";12.39119;"F";"animal";"anim17";83
"subj104";12.39119;"F";"animal";"anim18";85
"subj104";12.39119;"F";"animal";"anim19";82
"subj104";12.39119;"F";"animal";"anim20";91
"subj104";12.39119;"F";"landscape";"land21";72
"subj104";12.39119;"F";"landscape";"land22";77
"subj104";12.39119;"F";"landscape";"land23";86
"subj104";12.39119;"F";"landscape";"land24";79
"subj104";12.39119;"F";"landscape";"land25";79
"subj104";12.39119;"F";"landscape";"land26";79
"subj104";12.39119;"F";"landscape";"land27";66
"subj104";12.39119;"F";"landscape";"land28";84
"subj104";12.39119;"F";"landscape";"land29";72
"subj104";12.39119;"F";"landscape";"land30";72
"subj104";12.39119;"F";"landscape";"land31";85
"subj104";12.39119;"F";"landscape";"land32";83
"subj104";12.39119;"F";"landscape";"land33";66
"subj104";12.39119;"F";"landscape";"land34";73
"subj104";12.39119;"F";"landscape";"land35";69
"subj104";12.39119;"F";"landscape";"land36";79
"subj104";12.39119;"F";"landscape";"land37";67
"subj104";12.39119;"F";"landscape";"land38";95
"subj104";12.39119;"F";"landscape";"land39";81
"subj104";12.39119;"F";"landscape";"land40";67
"subj105";12.93157;"M";"animal";"anim1";77
"subj105";12.93157;"M";"animal";"anim2";83
"subj105";12.93157;"M";"animal";"anim3";73
"subj105";12.93157;"M";"animal";"anim4";62
"subj105";12.93157;"M";"animal";"anim5";57
"subj105";12.93157;"M";"animal";"anim6";62
"subj105";12.93157;"M";"animal";"anim7";74
"subj105";12.93157;"M";"animal";"anim8";81
"subj105";12.93157;"M";"animal";"anim9";77
"subj105";12.93157;"M";"animal";"anim10";89
"subj105";12.93157;"M";"animal";"anim11";68
"subj105";12.93157;"M";"animal";"anim12";75
"subj105";12.93157;"M";"animal";"anim13";79
"subj105";12.93157;"M";"animal";"anim14";80
"subj105";12.93157;"M";"animal";"anim15";77
"subj105";12.93157;"M";"animal";"anim16";68
"subj105";12.93157;"M";"animal";"anim17";77
"subj105";12.93157;"M";"animal";"anim18";73
"subj105";12.93157;"M";"animal";"anim19";73
"subj105";12.93157;"M";"animal";"anim20";80
"subj105";12.93157;"M";"landscape";"land21";63
"subj105";12.93157;"M";"landscape";"land22";73
"subj105";12.93157;"M";"landscape";"land23";79
"subj105";12.93157;"M";"landscape";"land24";68
"subj105";12.93157;"M";"landscape";"land25";73
"subj105";12.93157;"M";"landscape";"land26";73
"subj105";12.93157;"M";"landscape";"land27";57
"subj105";12.93157;"M";"landscape";"land28";74
"subj105";12.93157;"M";"landscape";"land29";62
"subj105";12.93157;"M";"landscape";"land30";60
"subj105";12.93157;"M";"landscape";"land31";77
"subj105";12.93157;"M";"landscape";"land32";73
"subj105";12.93157;"M";"landscape";"land33";63
"subj105";12.93157;"M";"landscape";"land34";63
"subj105";12.93157;"M";"landscape";"land35";62
"subj105";12.93157;"M";"landscape";"land36";70
"subj105";12.93157;"M";"landscape";"land37";60
"subj105";12.93157;"M";"landscape";"land38";74
"subj105";12.93157;"M";"landscape";"land39";75
"subj105";12.93157;"M";"landscape";"land40";57
"subj106";15.18151;"F";"animal";"anim1";85
"subj106";15.18151;"F";"animal";"anim2";86
"subj106";15.18151;"F";"animal";"anim3";81
"subj106";15.18151;"F";"animal";"anim4";62
"subj106";15.18151;"F";"animal";"anim5";65
"subj106";15.18151;"F";"animal";"anim6";73
"subj106";15.18151;"F";"animal";"anim7";80
"subj106";15.18151;"F";"animal";"anim8";87
"subj106";15.18151;"F";"animal";"anim9";81
"subj106";15.18151;"F";"animal";"anim10";89
"subj106";15.18151;"F";"animal";"anim11";75
"subj106";15.18151;"F";"animal";"anim12";88
"subj106";15.18151;"F";"animal";"anim13";81
"subj106";15.18151;"F";"animal";"anim14";90
"subj106";15.18151;"F";"animal";"anim15";76
"subj106";15.18151;"F";"animal";"anim16";65
"subj106";15.18151;"F";"animal";"anim17";83
"subj106";15.18151;"F";"animal";"anim18";73
"subj106";15.18151;"F";"animal";"anim19";85
"subj106";15.18151;"F";"animal";"anim20";82
"subj106";15.18151;"F";"landscape";"land21";66
"subj106";15.18151;"F";"landscape";"land22";82
"subj106";15.18151;"F";"landscape";"land23";83
"subj106";15.18151;"F";"landscape";"land24";74
"subj106";15.18151;"F";"landscape";"land25";69
"subj106";15.18151;"F";"landscape";"land26";69
"subj106";15.18151;"F";"landscape";"land27";65
"subj106";15.18151;"F";"landscape";"land28";83
"subj106";15.18151;"F";"landscape";"land29";76
"subj106";15.18151;"F";"landscape";"land30";68
"subj106";15.18151;"F";"landscape";"land31";84
"subj106";15.18151;"F";"landscape";"land32";79
"subj106";15.18151;"F";"landscape";"land33";69
"subj106";15.18151;"F";"landscape";"land34";70
"subj106";15.18151;"F";"landscape";"land35";66
"subj106";15.18151;"F";"landscape";"land36";79
"subj106";15.18151;"F";"landscape";"land37";67
"subj106";15.18151;"F";"landscape";"land38";85
"subj106";15.18151;"F";"landscape";"land39";82
"subj106";15.18151;"F";"landscape";"land40";61
"subj107";13.29269;"M";"animal";"anim1";85
"subj107";13.29269;"M";"animal";"anim2";100
"subj107";13.29269;"M";"animal";"anim3";88
"subj107";13.29269;"M";"animal";"anim4";77
"subj107";13.29269;"M";"animal";"anim5";76
"subj107";13.29269;"M";"animal";"anim6";77
"subj107";13.29269;"M";"animal";"anim7";86
"subj107";13.29269;"M";"animal";"anim8";100
"subj107";13.29269;"M";"animal";"anim9";91
"subj107";13.29269;"M";"animal";"anim10";100
"subj107";13.29269;"M";"animal";"anim11";84
"subj107";13.29269;"M";"animal";"anim12";94
"subj107";13.29269;"M";"animal";"anim13";93
"subj107";13.29269;"M";"animal";"anim14";97
"subj107";13.29269;"M";"animal";"anim15";84
"subj107";13.29269;"M";"animal";"anim16";80
"subj107";13.29269;"M";"animal";"anim17";95
"subj107";13.29269;"M";"animal";"anim18";86
"subj107";13.29269;"M";"animal";"anim19";94
"subj107";13.29269;"M";"animal";"anim20";92
"subj107";13.29269;"M";"landscape";"land21";80
"subj107";13.29269;"M";"landscape";"land22";84
"subj107";13.29269;"M";"landscape";"land23";97
"subj107";13.29269;"M";"landscape";"land24";88
"subj107";13.29269;"M";"landscape";"land25";83
"subj107";13.29269;"M";"landscape";"land26";83
"subj107";13.29269;"M";"landscape";"land27";78
"subj107";13.29269;"M";"landscape";"land28";90
"subj107";13.29269;"M";"landscape";"land29";79
"subj107";13.29269;"M";"landscape";"land30";81
"subj107";13.29269;"M";"landscape";"land31";94
"subj107";13.29269;"M";"landscape";"land32";98
"subj107";13.29269;"M";"landscape";"land33";78
"subj107";13.29269;"M";"landscape";"land34";76
"subj107";13.29269;"M";"landscape";"land35";82
"subj107";13.29269;"M";"landscape";"land36";86
"subj107";13.29269;"M";"landscape";"land37";73
"subj107";13.29269;"M";"landscape";"land38";100
"subj107";13.29269;"M";"landscape";"land39";89
"subj107";13.29269;"M";"landscape";"land40";77
"subj108";13.90242;"F";"animal";"anim1";78
"subj108";13.90242;"F";"animal";"anim2";93
"subj108";13.90242;"F";"animal";"anim3";83
"subj108";13.90242;"F";"animal";"anim4";72
"subj108";13.90242;"F";"animal";"anim5";69
"subj108";13.90242;"F";"animal";"anim6";71
"subj108";13.90242;"F";"animal";"anim7";83
"subj108";13.90242;"F";"animal";"anim8";84
"subj108";13.90242;"F";"animal";"anim9";83
"subj108";13.90242;"F";"animal";"anim10";87
"subj108";13.90242;"F";"animal";"anim11";72
"subj108";13.90242;"F";"animal";"anim12";80
"subj108";13.90242;"F";"animal";"anim13";82
"subj108";13.90242;"F";"animal";"anim14";86
"subj108";13.90242;"F";"animal";"anim15";82
"subj108";13.90242;"F";"animal";"anim16";69
"subj108";13.90242;"F";"animal";"anim17";76
"subj108";13.90242;"F";"animal";"anim18";78
"subj108";13.90242;"F";"animal";"anim19";73
"subj108";13.90242;"F";"animal";"anim20";81
"subj108";13.90242;"F";"landscape";"land21";72
"subj108";13.90242;"F";"landscape";"land22";79
"subj108";13.90242;"F";"landscape";"land23";83
"subj108";13.90242;"F";"landscape";"land24";73
"subj108";13.90242;"F";"landscape";"land25";75
"subj108";13.90242;"F";"landscape";"land26";75
"subj108";13.90242;"F";"landscape";"land27";58
"subj108";13.90242;"F";"landscape";"land28";77
"subj108";13.90242;"F";"landscape";"land29";58
"subj108";13.90242;"F";"landscape";"land30";58
"subj108";13.90242;"F";"landscape";"land31";77
"subj108";13.90242;"F";"landscape";"land32";83
"subj108";13.90242;"F";"landscape";"land33";63
"subj108";13.90242;"F";"landscape";"land34";61
"subj108";13.90242;"F";"landscape";"land35";66
"subj108";13.90242;"F";"landscape";"land36";77
"subj108";13.90242;"F";"landscape";"land37";64
"subj108";13.90242;"F";"landscape";"land38";81
"subj108";13.90242;"F";"landscape";"land39";72
"subj108";13.90242;"F";"landscape";"land40";64
"subj109";7.811255;"M";"animal";"anim1";77
"subj109";7.811255;"M";"animal";"anim2";80
"subj109";7.811255;"M";"animal";"anim3";79
"subj109";7.811255;"M";"animal";"anim4";65
"subj109";7.811255;"M";"animal";"anim5";65
"subj109";7.811255;"M";"animal";"anim6";63
"subj109";7.811255;"M";"animal";"anim7";74
"subj109";7.811255;"M";"animal";"anim8";86
"subj109";7.811255;"M";"animal";"anim9";80
"subj109";7.811255;"M";"animal";"anim10";88
"subj109";7.811255;"M";"animal";"anim11";69
"subj109";7.811255;"M";"animal";"anim12";82
"subj109";7.811255;"M";"animal";"anim13";86
"subj109";7.811255;"M";"animal";"anim14";87
"subj109";7.811255;"M";"animal";"anim15";78
"subj109";7.811255;"M";"animal";"anim16";64
"subj109";7.811255;"M";"animal";"anim17";80
"subj109";7.811255;"M";"animal";"anim18";70
"subj109";7.811255;"M";"animal";"anim19";79
"subj109";7.811255;"M";"animal";"anim20";80
"subj109";7.811255;"M";"landscape";"land21";63
"subj109";7.811255;"M";"landscape";"land22";77
"subj109";7.811255;"M";"landscape";"land23";82
"subj109";7.811255;"M";"landscape";"land24";68
"subj109";7.811255;"M";"landscape";"land25";75
"subj109";7.811255;"M";"landscape";"land26";73
"subj109";7.811255;"M";"landscape";"land27";57
"subj109";7.811255;"M";"landscape";"land28";75
"subj109";7.811255;"M";"landscape";"land29";63
"subj109";7.811255;"M";"landscape";"land30";60
"subj109";7.811255;"M";"landscape";"land31";82
"subj109";7.811255;"M";"landscape";"land32";80
"subj109";7.811255;"M";"landscape";"land33";65
"subj109";7.811255;"M";"landscape";"land34";60
"subj109";7.811255;"M";"landscape";"land35";63
"subj109";7.811255;"M";"landscape";"land36";74
"subj109";7.811255;"M";"landscape";"land37";50
"subj109";7.811255;"M";"landscape";"land38";84
"subj109";7.811255;"M";"landscape";"land39";78
"subj109";7.811255;"M";"landscape";"land40";59
"subj110";14.80096;"F";"animal";"anim1";85
"subj110";14.80096;"F";"animal";"anim2";98
"subj110";14.80096;"F";"animal";"anim3";83
"subj110";14.80096;"F";"animal";"anim4";72
"subj110";14.80096;"F";"animal";"anim5";71
"subj110";14.80096;"F";"animal";"anim6";77
"subj110";14.80096;"F";"animal";"anim7";87
"subj110";14.80096;"F";"animal";"anim8";93
"subj110";14.80096;"F";"animal";"anim9";83
"subj110";14.80096;"F";"animal";"anim10";96
"subj110";14.80096;"F";"animal";"anim11";83
"subj110";14.80096;"F";"animal";"anim12";91
"subj110";14.80096;"F";"animal";"anim13";92
"subj110";14.80096;"F";"animal";"anim14";91
"subj110";14.80096;"F";"animal";"anim15";83
"subj110";14.80096;"F";"animal";"anim16";73
"subj110";14.80096;"F";"animal";"anim17";89
"subj110";14.80096;"F";"animal";"anim18";82
"subj110";14.80096;"F";"animal";"anim19";76
"subj110";14.80096;"F";"animal";"anim20";86
"subj110";14.80096;"F";"landscape";"land21";72
"subj110";14.80096;"F";"landscape";"land22";80
"subj110";14.80096;"F";"landscape";"land23";86
"subj110";14.80096;"F";"landscape";"land24";76
"subj110";14.80096;"F";"landscape";"land25";77
"subj110";14.80096;"F";"landscape";"land26";78
"subj110";14.80096;"F";"landscape";"land27";70
"subj110";14.80096;"F";"landscape";"land28";78
"subj110";14.80096;"F";"landscape";"land29";70
"subj110";14.80096;"F";"landscape";"land30";71
"subj110";14.80096;"F";"landscape";"land31";86
"subj110";14.80096;"F";"landscape";"land32";93
"subj110";14.80096;"F";"landscape";"land33";73
"subj110";14.80096;"F";"landscape";"land34";67
"subj110";14.80096;"F";"landscape";"land35";68
"subj110";14.80096;"F";"landscape";"land36";76
"subj110";14.80096;"F";"landscape";"land37";65
"subj110";14.80096;"F";"landscape";"land38";86
"subj110";14.80096;"F";"landscape";"land39";82
